DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65
8132718,108,0,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.98984987,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675,0.00015860675
8673465,108,0,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.98918116,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669,0.0001690669
8707050,108,0,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.9830233,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075,0.00026526075
9175625,108,0,0.000181001,0.000181001,0.9884187,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001,0.000181001
9245791,108,0,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.98142153,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873,0.0002902873
9591694,108,0,0.00016368619,0.00016368619,0.10829931,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.008884375,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.045947034,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.07031591,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.17875518,0.00016368619,0.00016368619,0.00016368619,0.5781415,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619,0.00016368619
10051610,108,0,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.97538334,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341,0.0003846341
10087618,108,0,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.9692304,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307,0.00048077307
10100328,108,0,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.0002262528,0.98552,0.0002262528,0.0002262528,0.0002262528,0.0002262528
10320929,108,0,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.9790504,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379,0.0003273379
