DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65
8042410,108,0,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.98508215,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107,0.000233107
8132718,108,0,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.98952675,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096,0.00016367096
8673465,108,0,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.9888127,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126,0.00017483126
8707050,108,0,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.98302335,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023,0.00026526023
9175625,108,0,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.98881286,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956,0.00017482956
9245791,108,0,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.9776218,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936,0.00034965936
9346876,108,0,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.98841727,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004,0.0001810004
9352931,108,0,0.0001947503,0.0001947503,0.98753893,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503,0.0001947503
9591694,108,0,0.0001654379,0.0001654379,0.3281294,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.66144973,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379,0.0001654379
10100328,108,0,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.9861327,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292,0.00021669292
