DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80
8042410,108,0,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.986094,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141,0.00017606141
8132718,108,0,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.11313156,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.876496,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572,0.00013298572
8707050,108,0,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.9829733,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441,0.00021552441
9175625,108,0,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.9890276,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548,0.00013889548
9245791,108,0,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.9785318,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747,0.00027174747
9346876,108,0,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.9876569,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433,0.00015625433
9352931,108,0,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.9879595,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266,0.00015244266
9591694,108,0,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.9882445,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504,0.00014881504
10051610,108,0,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.9770332,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943,0.00029070943
10087618,108,0,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.32649073,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.643038,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527,0.0003906527
