DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72,Topic_73,Topic_74,Topic_75,Topic_76,Topic_77,Topic_78,Topic_79,Topic_80,Topic_81
8132718,108,0,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.9898181,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026,0.00012728026
8673465,108,0,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.9891475,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688,0.0001356688
8707050,108,0,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.23337492,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.5190247,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.23099762,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891,0.00021286891
9175625,108,0,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524529,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.98838073,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527,0.00014524527
9245791,108,0,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.29219845,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.00023294841,0.68939847,0.00023294841,0.00023294841,0.00023294841,0.00023294841
9591694,108,0,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.98949313,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077,0.00013134077
10051610,108,0,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.9753086,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526,0.00030865526
10087618,108,0,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.47508126,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.35106763,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.14375621,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616,0.00038582616
10100328,108,0,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.099844635,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.8858129,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088,0.00018156088
10320929,108,0,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.9789868,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875,0.00026267875
