Topic,Documents
Topic_1,4
Topic_10,3
Topic_11,7
Topic_12,6
Topic_13,2
Topic_14,1
Topic_15,1
Topic_16,1
Topic_17,7
Topic_18,5
Topic_19,3
Topic_2,2
Topic_20,3
Topic_22,9
Topic_23,3
Topic_24,2
Topic_25,2
Topic_27,1
Topic_28,1
Topic_29,3
Topic_30,2
Topic_31,3
Topic_32,1
Topic_33,3
Topic_34,6
Topic_36,3
Topic_37,2
Topic_38,2
Topic_39,2
Topic_4,3
Topic_40,2
Topic_41,3
Topic_42,1
Topic_43,3
Topic_44,1
Topic_45,1
Topic_47,3
Topic_48,2
Topic_49,2
Topic_5,7
Topic_50,3
Topic_51,2
Topic_52,7
Topic_53,1
Topic_54,2
Topic_55,3
Topic_58,1
Topic_6,3
Topic_60,1
Topic_61,3
Topic_62,6
Topic_63,4
Topic_64,2
Topic_65,3
Topic_66,2
Topic_67,3
Topic_68,4
Topic_69,4
Topic_7,3
Topic_70,2
Topic_71,4
Topic_72,2
Topic_73,3
Topic_74,2
Topic_75,5
Topic_76,8
Topic_78,2
Topic_79,7
Topic_8,2
Topic_81,5
Topic_82,3
Topic_83,2
Topic_84,3
Topic_85,6
Topic_86,3
Topic_87,2
Topic_88,2
Topic_9,2
