DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58
8132718,108,0,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.98986804,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189,0.00017775189
8673465,108,0,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.9891998,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707,0.0001894707
8707050,108,0,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.9830547,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494,0.00029727494
9175625,108,0,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.9884374,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463,0.0002028463
9245791,108,0,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.36173797,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.62004346,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477,0.00032532477
9591694,108,0,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.34622502,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.6435026,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286,0.0001834286
10051610,108,0,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.9754296,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327,0.00043104327
10087618,108,0,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.13622168,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.50115496,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.14493129,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.18859403,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493,0.00053886493
10100328,108,0,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.9855466,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926,0.00025355926
10320929,108,0,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.9790891,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985,0.00036684985
