DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60
8042410,108,0,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.98614913,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481,0.0002347481
8132718,108,0,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.9890727,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234,0.00018519234
8673465,108,0,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.98895025,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835,0.00018726835
8707050,108,0,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.2891949,0.6938449,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794,0.00029241794
9346876,108,0,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.9880069,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942,0.00020325942
9352931,108,0,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.15125644,0.00020576957,0.00020576957,0.00020576957,0.100915074,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.7360993,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957,0.00020576957
9591694,108,0,0.00018939697,0.00018939697,0.00018939697,0.9888233,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697,0.00018939697
10051610,108,0,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.9771314,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694,0.00038760694
10087618,108,0,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.47564086,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.49506542,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694,0.00050506694
10100328,108,0,0.00024156374,0.8217511,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.16423713,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374,0.00024156374
