TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,186,signaling,0.026676321
0,Topic_1,2,18,expression,0.024500262
0,Topic_1,3,280,human,0.021085143
0,Topic_1,4,782,insulin,0.020426037
0,Topic_1,5,460,pathway,0.020426037
0,Topic_1,6,527,viral,0.020425951
0,Topic_1,7,152,activation,0.01635181
0,Topic_1,8,557,potential,0.012277583
0,Topic_1,9,513,cancer,0.012277583
0,Topic_1,10,380,type,0.012277583
0,Topic_1,11,327,induced,0.012277583
0,Topic_1,12,120,molecule,0.012277583
0,Topic_1,13,283,involved,0.012277583
0,Topic_1,14,722,downstream,0.012277583
0,Topic_1,15,780,breast,0.012277583
0,Topic_1,16,792,action,0.012277583
0,Topic_1,17,229,line,0.012277583
0,Topic_1,18,154,activity,0.012277583
0,Topic_1,19,178,phosphorylation,0.012277583
0,Topic_1,20,174,kinase,0.012277583
1,Topic_2,1,745,growth,0.022037579
1,Topic_2,2,602,mutation,0.020507766
1,Topic_2,3,513,cancer,0.015995402
1,Topic_2,4,554,disease,0.014388879
1,Topic_2,5,154,activity,0.01379906
1,Topic_2,6,55,also,0.013108151
1,Topic_2,7,388,antibody,0.012474858
1,Topic_2,8,14,differentiation,0.01247485
1,Topic_2,9,333,role,0.012468298
1,Topic_2,10,265,factor,0.012107788
1,Topic_2,11,88,result,0.012107343
1,Topic_2,12,87,receptor,0.010890417
1,Topic_2,13,280,human,0.010418747
1,Topic_2,14,694,phenotype,0.010398458
1,Topic_2,15,233,several,0.010398439
1,Topic_2,16,699,alzheimers,0.010296171
1,Topic_2,17,186,signaling,0.008706322
1,Topic_2,18,204,may,0.008651483
1,Topic_2,19,224,form,0.008360092
1,Topic_2,20,359,clone,0.008325869
2,Topic_3,1,602,mutation,0.03236253
2,Topic_3,2,482,patient,0.02832399
2,Topic_3,3,554,disease,0.024285499
2,Topic_3,4,152,activation,0.024285449
2,Topic_3,5,699,alzheimers,0.020246996
2,Topic_3,6,506,clinical,0.020246949
2,Topic_3,7,601,mouse,0.016208481
2,Topic_3,8,477,compared,0.016208481
2,Topic_3,9,317,control,0.016208468
2,Topic_3,10,525,value,0.016208425
2,Topic_3,11,204,may,0.01620842
2,Topic_3,12,638,sporadic,0.012169963
2,Topic_3,13,830,abeta,0.012169963
2,Topic_3,14,642,case,0.012169963
2,Topic_3,15,163,either,0.012169941
2,Topic_3,16,369,loss,0.012169941
2,Topic_3,17,88,result,0.012169924
2,Topic_3,18,738,tumour,0.012169896
2,Topic_3,19,282,inhibition,0.012169896
2,Topic_3,20,206,one,0.011433681
3,Topic_4,1,18,expression,0.050335422
3,Topic_4,2,300,epithelial,0.02455035
3,Topic_4,3,513,cancer,0.024348374
3,Topic_4,4,813,prognostic,0.02104989
3,Topic_4,5,117,level,0.02104988
3,Topic_4,6,467,mrna,0.021049876
3,Topic_4,7,642,case,0.018325066
3,Topic_4,8,593,p,0.017549435
3,Topic_4,9,88,result,0.017386332
3,Topic_4,10,843,limb,0.016657857
3,Topic_4,11,707,apc,0.0143323075
3,Topic_4,12,676,significance,0.014048976
3,Topic_4,13,836,ovarian,0.014048976
3,Topic_4,14,265,factor,0.014048961
3,Topic_4,15,5,analysis,0.014048961
3,Topic_4,16,17,expressed,0.014048916
3,Topic_4,17,666,alteration,0.014048874
3,Topic_4,18,208,region,0.013474376
3,Topic_4,19,14,differentiation,0.010548518
3,Topic_4,20,338,correlation,0.010548517
4,Topic_5,1,741,metastasis,0.1264452
4,Topic_5,2,18,expression,0.104289934
4,Topic_5,3,806,lymph,0.08561239
4,Topic_5,4,808,node,0.07801848
4,Topic_5,5,719,carcinoma,0.05970322
4,Topic_5,6,495,reduced,0.04864353
4,Topic_5,7,52,tumor,0.045835428
4,Topic_5,8,46,staining,0.041651774
4,Topic_5,9,338,correlation,0.024135254
4,Topic_5,10,204,may,0.02300504
4,Topic_5,11,375,showed,0.022387384
4,Topic_5,12,20,found,0.0222648
4,Topic_5,13,744,survival,0.015657382
4,Topic_5,14,742,prognosis,0.013429697
4,Topic_5,15,482,patient,0.012880277
4,Topic_5,16,768,status,0.011669528
4,Topic_5,17,105,cytoplasmic,0.011556145
4,Topic_5,18,557,potential,0.011088396
4,Topic_5,19,536,correlate,0.009376279
4,Topic_5,20,488,specimen,0.009332463
5,Topic_6,1,852,neural,0.046563044
5,Topic_6,2,842,hedgehog,0.03163354
5,Topic_6,3,18,expression,0.031472705
5,Topic_6,4,214,suggesting,0.031113686
5,Topic_6,5,190,target,0.031113245
5,Topic_6,6,139,defect,0.031113196
5,Topic_6,7,453,tube,0.031111855
5,Topic_6,8,790,overexpressed,0.030689059
5,Topic_6,9,154,activity,0.016281383
5,Topic_6,10,185,signal,0.015972324
5,Topic_6,11,850,shh,0.015935738
5,Topic_6,12,222,embryo,0.015829861
5,Topic_6,13,13,development,0.015819166
5,Topic_6,14,845,sonic,0.015747465
5,Topic_6,15,90,spectrum,0.015661554
5,Topic_6,16,25,localized,0.015661081
5,Topic_6,17,657,heterozygous,0.015660843
5,Topic_6,18,87,receptor,0.015660673
5,Topic_6,19,774,developmental,0.015660565
5,Topic_6,20,841,embryonic,0.015660511
6,Topic_7,1,87,receptor,0.019299632
6,Topic_7,2,18,expression,0.019179804
6,Topic_7,3,55,also,0.019169534
6,Topic_7,4,117,level,0.017792648
6,Topic_7,5,78,mutant,0.017504763
6,Topic_7,6,198,coli,0.017032348
6,Topic_7,7,265,factor,0.015171563
6,Topic_7,8,154,activity,0.012862431
6,Topic_7,9,745,growth,0.012400528
6,Topic_7,10,74,interaction,0.012329793
6,Topic_7,11,121,nuclear,0.01181034
6,Topic_7,12,461,stage,0.011566507
6,Topic_7,13,16,early,0.011413972
6,Topic_7,14,280,human,0.010700228
6,Topic_7,15,321,effect,0.010606741
6,Topic_7,16,791,promoter,0.009846374
6,Topic_7,17,335,tissue,0.009600856
6,Topic_7,18,378,suggest,0.009561791
6,Topic_7,19,513,cancer,0.008688945
6,Topic_7,20,269,transfer,0.00788234
7,Topic_8,1,805,lung,0.059826043
7,Topic_8,2,601,mouse,0.058750313
7,Topic_8,3,18,expression,0.037227705
7,Topic_8,4,649,brain,0.027944304
7,Topic_8,5,249,formation,0.022792563
7,Topic_8,6,335,tissue,0.019975763
7,Topic_8,7,842,hedgehog,0.019550895
7,Topic_8,8,845,sonic,0.01774373
7,Topic_8,9,375,showed,0.016008593
7,Topic_8,10,252,pattern,0.015994249
7,Topic_8,11,14,differentiation,0.01597971
7,Topic_8,12,45,specific,0.014191981
7,Topic_8,13,467,mrna,0.013395401
7,Topic_8,14,281,increased,0.012714462
7,Topic_8,15,216,system,0.0120189795
7,Topic_8,16,537,distal,0.012009109
