Topic,Documents
Topic_1,3
Topic_10,7
Topic_11,2
Topic_12,3
Topic_13,1
Topic_14,10
Topic_15,3
Topic_16,2
Topic_17,5
Topic_18,2
Topic_19,2
Topic_2,6
Topic_20,3
Topic_22,12
Topic_23,1
Topic_24,1
Topic_25,5
Topic_26,10
Topic_27,3
Topic_28,4
Topic_29,2
Topic_3,4
Topic_30,5
Topic_31,3
Topic_32,1
Topic_33,1
Topic_34,1
Topic_35,4
Topic_36,2
Topic_37,6
Topic_38,3
Topic_39,5
Topic_4,4
Topic_40,3
Topic_41,2
Topic_42,4
Topic_43,2
Topic_44,4
Topic_45,8
Topic_46,2
Topic_47,6
Topic_48,3
Topic_49,1
Topic_5,2
Topic_50,4
Topic_51,3
Topic_52,3
Topic_53,5
Topic_54,2
Topic_56,5
Topic_57,1
Topic_59,10
Topic_6,1
Topic_60,4
Topic_61,4
Topic_63,1
Topic_64,1
Topic_65,2
Topic_66,4
Topic_67,3
Topic_69,2
Topic_7,6
Topic_70,4
Topic_71,1
Topic_72,2
Topic_73,3
Topic_74,2
Topic_8,2
Topic_9,2
