DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55
8042410,108,0,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.9857704,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318,0.00026351318
8673465,108,0,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.98884314,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674,0.00020661674
9175625,108,0,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.16067213,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.8269732,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994,0.00023310994
9245791,108,0,0.0004228674,0.46895164,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.5086371,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674,0.0004228674
9346876,108,0,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.9881705,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679,0.0002190679
9352931,108,0,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.09555789,0.00022448051,0.8925452,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051,0.00022448051
10051610,108,0,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.12635386,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.85070175,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181,0.0004329181
10087618,108,0,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.9661423,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644,0.0006269644
10320929,108,0,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.9791104,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037,0.00038686037
10700148,108,0,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.23021562,0.5733037,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.0005050763,0.1702156,0.0005050763,0.0005050763
