DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50,Topic_51,Topic_52,Topic_53,Topic_54,Topic_55,Topic_56,Topic_57,Topic_58,Topic_59,Topic_60,Topic_61,Topic_62,Topic_63,Topic_64,Topic_65,Topic_66,Topic_67,Topic_68,Topic_69,Topic_70,Topic_71,Topic_72
8042410,108,0,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.9861114,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524,0.00019562524
8132718,108,0,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.8405163,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.14914244,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272,0.00014776272
8707050,108,0,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.9829973,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044,0.00023947044
9175625,108,0,0.00015432843,0.00015432843,0.00015432843,0.7462826,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.242917,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843,0.00015432843
9245791,108,0,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.9785618,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425,0.0003019425
9346876,108,0,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.9876738,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795,0.00017361795
9352931,108,0,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938239,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.00016938237,0.987974,0.00016938237,0.00016938237,0.00016938237
9591694,108,0,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.988262,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863,0.00016534863
10051610,108,0,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.19001177,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.78737694,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334,0.00032301334
10087618,108,0,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.9691826,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396,0.0004340396
