DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44,Topic_45,Topic_46,Topic_47,Topic_48,Topic_49,Topic_50
8042410,108,0,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.9861975,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166,0.00028171166
8132718,108,0,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.9895745,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626,0.00021277626
8707050,108,0,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.4273014,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.40761685,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.14887305,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816,0.00034485816
9175625,108,0,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.98911196,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376,0.00022223376
9245791,108,0,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.27817863,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.7009501,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161,0.0004348161
9346876,108,0,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.00025001232,0.98774934
9352931,108,0,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.98804855,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722,0.00024391722
9591694,108,0,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.9883334,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632,0.00023810632
10051610,108,0,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.977208,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896,0.00046513896
10087618,108,0,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.96937364,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566,0.00062502566
