DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39,Topic_40,Topic_41,Topic_42,Topic_43,Topic_44
8132718,108,0,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.00023430861,0.9899247,0.00023430861,0.00023430861,0.00023430861,0.00023430861
8673465,108,0,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.9892604,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752,0.00024975752
8707050,108,0,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.41270077,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.13299234,0.00039191378,0.24858244,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.00039191378,0.19004767,0.00039191378,0.00039191378,0.00039191378
9175625,108,0,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.98850197,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182,0.00026739182
9245791,108,0,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.98155975,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292,0.00042883292
9591694,108,0,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.989603,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975,0.00024178975
10051610,108,0,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.97556686,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654,0.00056820654
10087618,108,0,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.56795555,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.0007102812,0.40221238,0.0007102812,0.0007102812,0.0007102812
10100328,108,0,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.98562753,0.0003342406,0.0003342406,0.0003342406,0.0003342406,0.0003342406
10320929,108,0,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.32469654,0.00048363148,0.00048363148,0.1876715,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.00048363148,0.46780258,0.00048363148,0.00048363148,0.00048363148,0.00048363148
