TopicID,Topic,Rank,WordID,Word,Probability
0,Topic_1,1,814,ir,0.044772465
0,Topic_1,2,510,cancer,0.033757094
0,Topic_1,3,805,breast,0.0326797
0,Topic_1,4,513,specimen,0.024290944
0,Topic_1,5,104,result,0.014776454
0,Topic_1,6,735,carcinoma,0.013614583
0,Topic_1,7,32,number,0.01347432
0,Topic_1,8,330,growth,0.012809759
0,Topic_1,9,605,p,0.0125686675
0,Topic_1,10,355,human,0.012271045
0,Topic_1,11,81,increased,0.012270707
0,Topic_1,12,143,receptor,0.011408502
0,Topic_1,13,68,detected,0.011158607
0,Topic_1,14,27,method,0.010784073
0,Topic_1,15,450,apoptosis,0.010229926
0,Topic_1,16,794,oncogene,0.010229902
0,Topic_1,17,496,copy,0.010229846
0,Topic_1,18,5,analysis,0.010229822
0,Topic_1,19,304,epithelial,0.010229711
0,Topic_1,20,123,conclusion,0.0101991715
1,Topic_2,1,74,fluorescent,0.032915022
1,Topic_2,2,78,high,0.027861197
1,Topic_2,3,60,binding,0.02720773
1,Topic_2,4,102,relative,0.02720773
1,Topic_2,5,57,affinity,0.02720773
1,Topic_2,6,72,fibroblast,0.02720773
1,Topic_2,7,65,cytoplasm,0.02720773
1,Topic_2,8,94,one,0.024582779
1,Topic_2,9,80,imaging,0.021147104
1,Topic_2,10,56,activity,0.018851835
1,Topic_2,11,73,fluorescence,0.018595776
1,Topic_2,12,105,revealed,0.01817702
1,Topic_2,13,109,surface,0.01817702
1,Topic_2,14,85,low,0.01817702
1,Topic_2,15,89,microm,0.01817702
1,Topic_2,16,23,living,0.01817702
1,Topic_2,17,63,consistent,0.01817702
1,Topic_2,18,93,new,0.01817702
1,Topic_2,19,91,model,0.01817702
1,Topic_2,20,95,part,0.01817702
2,Topic_3,1,880,shh,0.041142236
2,Topic_3,2,252,signal,0.017327499
2,Topic_3,3,191,ligand,0.01682469
2,Topic_3,4,355,human,0.014836284
2,Topic_3,5,124,demonstrate,0.014382381
2,Topic_3,6,878,limb,0.013158281
2,Topic_3,7,56,activity,0.013158275
2,Topic_3,8,881,sonic,0.013158273
2,Topic_3,9,238,important,0.012653013
2,Topic_3,10,615,mutation,0.0118160555
2,Topic_3,11,318,similar,0.011283525
2,Topic_3,12,253,signaling,0.011281929
2,Topic_3,13,126,direct,0.011196
2,Topic_3,14,131,however,0.010275679
2,Topic_3,15,306,expressing,0.009162664
2,Topic_3,16,12,development,0.0083818
2,Topic_3,17,183,data,0.008377216
2,Topic_3,18,60,binding,0.0075328406
2,Topic_3,19,774,zone,0.0075292634
2,Topic_3,20,884,mesenchyme,0.0075292634
3,Topic_4,1,734,apc,0.043375436
3,Topic_4,2,615,mutation,0.039809354
3,Topic_4,3,352,family,0.027198285
3,Topic_4,4,148,study,0.025199737
3,Topic_4,5,78,high,0.02482177
3,Topic_4,6,854,ad,0.024819005
3,Topic_4,7,30,normal,0.018635903
3,Topic_4,8,15,early,0.018634947
3,Topic_4,9,631,six,0.018571435
3,Topic_4,10,151,two,0.017872972
3,Topic_4,11,204,within,0.012452429
3,Topic_4,12,190,level,0.012451291
3,Topic_4,13,90,microscopy,0.012451132
3,Topic_4,14,733,adenomatous,0.012449984
3,Topic_4,15,304,epithelial,0.01244969
3,Topic_4,16,743,polyposis,0.012449523
3,Topic_4,17,281,dna,0.01244948
3,Topic_4,18,697,onset,0.012449366
3,Topic_4,19,669,affected,0.012449192
3,Topic_4,20,889,presenilin,0.012448783
4,Topic_5,1,763,metastasis,0.08802891
4,Topic_5,2,52,tumor,0.082002446
4,Topic_5,3,17,expression,0.053125903
4,Topic_5,4,520,patient,0.04459742
4,Topic_5,5,797,node,0.043597337
4,Topic_5,6,796,lymph,0.04174281
4,Topic_5,7,605,p,0.041165568
4,Topic_5,8,38,primary,0.038122606
4,Topic_5,9,795,histologic,0.028468423
4,Topic_5,10,305,examined,0.026565367
4,Topic_5,11,865,nodal,0.022816343
4,Topic_5,12,766,survival,0.022808464
4,Topic_5,13,199,size,0.022800667
4,Topic_5,14,483,reduced,0.022788776
4,Topic_5,15,756,adenocarcinoma,0.020680048
4,Topic_5,16,722,immunoreactivity,0.017130442
4,Topic_5,17,366,correlation,0.016426256
4,Topic_5,18,382,significant,0.013179576
4,Topic_5,19,19,found,0.012924522
4,Topic_5,20,205,without,0.012554403
5,Topic_6,1,618,prp,0.036142632
5,Topic_6,2,330,growth,0.019104104
5,Topic_6,3,569,disease,0.018095084
5,Topic_6,4,510,cancer,0.014547101
5,Topic_6,5,615,mutation,0.0145331
5,Topic_6,6,805,breast,0.014488043
5,Topic_6,7,583,invasion,0.014488043
5,Topic_6,8,8,change,0.014486873
5,Topic_6,9,173,product,0.014485704
5,Topic_6,10,147,structure,0.011458021
5,Topic_6,11,209,associated,0.010911732
5,Topic_6,12,600,member,0.010877564
5,Topic_6,13,644,case,0.010877564
5,Topic_6,14,507,year,0.010877564
5,Topic_6,15,695,impairment,0.010877564
5,Topic_6,16,832,metastatic,0.010877564
5,Topic_6,17,495,clinical,0.010877564
5,Topic_6,18,143,receptor,0.010877564
5,Topic_6,19,352,family,0.010877564
5,Topic_6,20,763,metastasis,0.010877564
6,Topic_7,1,587,mouse,0.055388466
6,Topic_7,2,618,prp,0.05252463
6,Topic_7,3,615,mutation,0.034334347
6,Topic_7,4,630,scrapie,0.030455168
